ts_utc,symbol,equity,strategy_return,signal,position
2025-01-10T00:00:00Z,AAA,1.0,0.0,1.0,0.0
2025-01-11T00:00:00Z,AAA,1.00025073054952,0.0002507305495199663,0.5,0.2
2025-01-12T00:00:00Z,AAA,1.0004875478357655,0.0002367579238011258,0.0,0.125
2025-01-13T00:00:00Z,AAA,1.0000975295051482,-0.00038982827068764585,-0.5,0.0
2025-01-14T00:00:00Z,AAA,0.999949949938571,-0.00014756517461879116,-1.0,0.0
2025-01-15T00:00:00Z,AAA,1.0009107559402914,0.0009608540925266862,1.0,0.0
2025-01-16T00:00:00Z,AAA,1.0011281288648368,0.0002171751310048142,0.5,0.2
2025-01-17T00:00:00Z,AAA,1.0008118967103736,-0.0003158758058490613,0.0,0.125
2025-01-18T00:00:00Z,AAA,1.0009652318996098,0.00015321079789344753,-0.5,0.0
2025-01-19T00:00:00Z,AAA,1.000815536201918,-0.00014955134596211783,-1.0,0.0
2025-01-20T00:00:00Z,AAA,1.001736846105684,0.0009205591544493741,1.0,0.0
2025-01-21T00:00:00Z,AAA,1.0013815735170846,-0.0003546566046566069,0.5,0.2
2025-01-22T00:00:00Z,AAA,1.001582431022366,0.00020058038872843576,0.0,0.125
2025-01-23T00:00:00Z,AAA,1.0017331912963674,0.00015052208318739138,-0.5,0.0
2025-01-24T00:00:00Z,AAA,1.0015813368459434,-0.0001515917129863653,-1.0,0.0
2025-01-25T00:00:00Z,AAA,1.002072950722013,0.0004908376963350891,1.0,0.0
2025-01-26T00:00:00Z,AAA,1.002223980968389,0.0001507178157711442,0.5,0.2
2025-01-27T00:00:00Z,AAA,1.0024060082356563,0.0001816233404149159,0.0,0.125
2025-01-28T00:00:00Z,AAA,1.002554218053774,0.00014785407998370396,-0.5,0.0
2025-01-29T00:00:00Z,AAA,1.0017838126608025,-0.0007684426229508156,-1.0,0.0
2025-01-30T00:00:00Z,AAA,1.0026378752734277,0.0008525418377012927,1.0,0.0
2025-01-31T00:00:00Z,AAA,1.0027554241986005,0.00011723966156859779,0.5,0.2
2025-02-01T00:00:00Z,AAA,1.0029180201453491,0.00016214915703766653,0.0,0.125
2025-02-02T00:00:00Z,AAA,1.002516750774695,-0.00040010186535082885,-0.5,0.0
2025-02-03T00:00:00Z,AAA,1.0023595343474956,-0.0001568217459487764,-1.0,0.0
2025-02-04T00:00:00Z,AAA,1.0031821394364737,0.0008206686930091189,-1.0,0.0
2025-02-05T00:00:00Z,AAA,1.0039261985802768,0.0007416989543106137,-0.5,0.0
2025-02-06T00:00:00Z,AAA,1.0039728578800278,4.6476822516335525e-05,0.0,0.0
2025-02-07T00:00:00Z,AAA,1.004116649673247,0.000143222789431637,0.5,0.0
2025-02-08T00:00:00Z,AAA,1.0036962312018674,-0.0004186948513565787,1.0,0.16666666666666666
2025-02-09T00:00:00Z,AAA,1.003327349206413,-0.0003675235434655866,-1.0,0.3333333333333333
2025-02-10T00:00:00Z,AAA,1.0036762816762708,0.0003477752999893724,-0.5,0.0
2025-02-11T00:00:00Z,AAA,1.0041629538457797,0.0004848895788352939,0.0,0.0
